balance_id,customer_id,product_id,date,balance,contributions_mtd,withdrawals_mtd,investment_returns_mtd,fees_mtd
BAL00000302,CUS000002,PRD0002,2024-02-01,390223.07,0.0,0,-18911.01,79.19
BAL00000303,CUS000002,PRD0002,2024-03-01,400145.72,21394.58,0,-11396.22,75.71
BAL00000304,CUS000002,PRD0002,2024-04-01,399793.12,0.0,0,-275.08,77.53
BAL00000305,CUS000002,PRD0002,2024-05-01,409108.74,0.0,0,9393.08,77.46
BAL00000306,CUS000002,PRD0002,2024-06-01,446774.62,17115.66,0,20629.38,79.17
BAL00000307,CUS000002,PRD0002,2024-07-01,442370.63,0.0,0,-4317.91,86.08
BAL00000308,CUS000002,PRD0002,2024-08-01,453066.79,0.0,0,10781.43,85.27
BAL00000309,CUS000002,PRD0002,2024-09-01,483018.17,21394.58,0,8644.03,87.23
BAL00000310,CUS000002,PRD0002,2024-10-01,492122.16,0.0,0,9196.71,92.72
BAL00000311,CUS000003,PRD0009,2021-09-07,3903.21,0.0,0,1.82,3.84
BAL00000312,CUS000003,PRD0009,2021-10-01,3846.54,0.0,0,-52.83,3.84
BAL00000313,CUS000003,PRD0009,2021-11-01,3749.55,0.0,0,-93.17,3.81
BAL00000314,CUS000003,PRD0009,2021-12-01,3709.57,0.0,0,-36.21,3.77
BAL00000315,CUS000003,PRD0009,2022-01-01,3687.53,0.0,0,-18.28,3.75
BAL00000316,CUS000003,PRD0009,2022-02-01,3646.79,0.0,37.25,0.25,3.74
BAL00000317,CUS000003,PRD0009,2022-03-01,3672.21,0.0,0,29.14,3.72
BAL00000318,CUS000003,PRD0009,2022-04-01,3710.84,0.0,0,42.37,3.74
BAL00000319,CUS000003,PRD0009,2022-05-01,3672.85,0.0,0,-34.24,3.75
BAL00000320,CUS000003,PRD0009,2022-06-01,3666.38,0.0,0,-2.73,3.74
BAL00000321,CUS000003,PRD0009,2022-07-01,3737.91,0.0,0,75.26,3.73
BAL00000322,CUS000003,PRD0009,2022-08-01,3632.01,0.0,138.39,36.25,3.77
BAL00000323,CUS000003,PRD0009,2022-09-01,3696.79,0.0,0,68.51,3.72
BAL00000324,CUS000003,PRD0009,2022-10-01,3778.48,0.0,0,85.43,3.75
BAL00000325,CUS000003,PRD0009,2022-11-01,3936.82,0.0,0,162.12,3.78
BAL00000326,CUS000003,PRD0009,2022-12-01,4021.19,0.0,0,88.23,3.85
BAL00000327,CUS000003,PRD0009,2023-01-01,4033.74,0.0,0,16.44,3.89
BAL00000328,CUS000003,PRD0009,2023-02-01,4033.53,0.0,0,3.69,3.9
BAL00000329,CUS000003,PRD0009,2023-03-01,4046.21,0.0,0,16.58,3.9
BAL00000330,CUS000003,PRD0009,2023-04-01,4004.78,0.0,0,-37.53,3.9
BAL00000331,CUS000003,PRD0009,2023-05-01,3863.86,0.0,0,-137.03,3.89
BAL00000332,CUS000003,PRD0009,2023-06-01,3804.19,0.0,0,-55.86,3.82
BAL00000333,CUS000003,PRD0009,2023-07-01,3827.91,0.0,0,27.52,3.8
BAL00000334,CUS000003,PRD0009,2023-08-01,3829.04,0.0,0,4.93,3.81
BAL00000335,CUS000003,PRD0009,2023-09-01,3854.05,0.0,0,28.82,3.81
BAL00000336,CUS000003,PRD0009,2023-10-01,3821.67,0.0,0,-28.56,3.82
BAL00000337,CUS000003,PRD0009,2023-11-01,3781.91,0.0,0,-35.96,3.8
BAL00000338,CUS000003,PRD0009,2023-12-01,3817.57,0.0,0,39.45,3.79
BAL00000339,CUS000003,PRD0009,2024-01-01,3807.03,0.0,0,-6.74,3.8
BAL00000340,CUS000003,PRD0009,2024-02-01,3727.83,0.0,0,-75.4,3.8
BAL00000341,CUS000003,PRD0009,2024-03-01,3679.49,0.0,0,-44.58,3.76
BAL00000342,CUS000003,PRD0009,2024-04-01,3658.5,0.0,0,-17.25,3.74
BAL00000343,CUS000003,PRD0009,2024-05-01,3727.35,0.0,0,72.57,3.73
BAL00000344,CUS000003,PRD0009,2024-06-01,3872.3,0.0,0,148.71,3.76
BAL00000345,CUS000003,PRD0009,2024-07-01,3882.38,0.0,0,13.9,3.83
BAL00000346,CUS000003,PRD0009,2024-08-01,3925.75,0.0,0,47.21,3.83
BAL00000347,CUS000003,PRD0009,2024-09-01,3949.46,0.0,0,27.56,3.85
BAL00000348,CUS000003,PRD0009,2024-10-01,3971.17,0.0,0,25.57,3.86
BAL00000349,CUS000004,PRD0011,2021-01-27,1985.35,0.0,0,-14.36,1.38
BAL00000350,CUS000004,PRD0011,2021-02-01,1946.96,0.0,0,-37.01,1.37
BAL00000351,CUS000004,PRD0011,2021-03-01,1962.66,0.0,0,17.04,1.35
BAL00000352,CUS000004,PRD0011,2021-04-01,1999.17,0.0,0,37.87,1.36
BAL00000353,CUS000004,PRD0011,2021-05-01,1982.2,0.0,0,-15.58,1.38
BAL00000354,CUS000004,PRD0011,2021-06-01,1975.58,0.0,0,-5.25,1.37
BAL00000355,CUS000004,PRD0011,2021-07-01,1920.31,0.0,0,-53.91,1.37
BAL00000356,CUS000004,PRD0011,2021-08-01,1907.28,0.0,0,-11.7,1.33
BAL00000357,CUS000004,PRD0011,2021-09-01,1886.34,0.0,0,-19.63,1.32
BAL00000358,CUS000004,PRD0011,2021-10-01,1878.58,0.0,0,-6.45,1.3
BAL00000359,CUS000004,PRD0011,2021-11-01,1856.46,0.0,0,-20.82,1.3
BAL00000360,CUS000004,PRD0011,2021-12-01,2421.26,576.31,0,-10.23,1.28
BAL00000361,CUS000004,PRD0011,2022-01-01,2432.89,0.0,0,13.3,1.67
BAL00000362,CUS000004,PRD0011,2022-02-01,2444.47,0.0,0,13.27,1.68
BAL00000363,CUS000004,PRD0011,2022-03-01,2462.33,0.0,0,19.55,1.69
BAL00000364,CUS000004,PRD0011,2022-04-01,2453.65,0.0,0,-6.98,1.7
BAL00000365,CUS000004,PRD0011,2022-05-01,2434.34,0.0,0,-17.61,1.7
BAL00000366,CUS000004,PRD0011,2022-06-01,2431.57,0.0,0,-1.09,1.68
BAL00000367,CUS000004,PRD0011,2022-07-01,2463.62,0.0,0,33.73,1.68
BAL00000368,CUS000004,PRD0011,2022-08-01,2473.34,0.0,0,11.43,1.7
BAL00000369,CUS000004,PRD0011,2022-09-01,2496.63,0.0,0,25.0,1.71
BAL00000370,CUS000004,PRD0011,2022-10-01,2518.12,0.0,0,23.21,1.73
BAL00000371,CUS000004,PRD0011,2022-11-01,2590.37,0.0,0,73.99,1.74
BAL00000372,CUS000004,PRD0011,2022-12-01,3173.72,576.31,0,8.84,1.79
BAL00000373,CUS000004,PRD0011,2023-01-01,3167.36,0.0,0,-4.17,2.2
BAL00000374,CUS000004,PRD0011,2023-02-01,3173.81,0.0,0,8.65,2.19
BAL00000375,CUS000004,PRD0011,2023-03-01,3212.43,0.0,0,40.81,2.2
BAL00000376,CUS000004,PRD0011,2023-04-01,3179.5,0.0,0,-30.71,2.22
BAL00000377,CUS000004,PRD0011,2023-05-01,3146.59,0.0,0,-30.72,2.2
BAL00000378,CUS000004,PRD0011,2023-06-01,3136.38,0.0,0,-8.03,2.18
BAL00000379,CUS000004,PRD0011,2023-07-01,3180.38,0.0,0,46.16,2.17
BAL00000380,CUS000004,PRD0011,2023-08-01,3209.72,0.0,0,31.54,2.2
BAL00000381,CUS000004,PRD0011,2023-09-01,3252.87,0.0,0,45.37,2.22
BAL00000382,CUS000004,PRD0011,2023-10-01,3243.35,0.0,0,-7.27,2.25
BAL00000383,CUS000004,PRD0011,2023-11-01,3243.08,0.0,0,1.98,2.24
BAL00000384,CUS000004,PRD0011,2023-12-01,3853.91,576.31,0,36.77,2.24
BAL00000385,CUS000004,PRD0011,2024-01-01,3833.4,0.0,0,-17.85,2.67
BAL00000386,CUS000004,PRD0011,2024-02-01,3813.75,0.0,0,-17.0,2.65
BAL00000387,CUS000004,PRD0011,2024-03-01,3820.06,0.0,0,8.95,2.64
BAL00000388,CUS000004,PRD0011,2024-04-01,3813.21,0.0,0,-4.22,2.64
BAL00000389,CUS000004,PRD0011,2024-05-01,3883.42,0.0,0,72.85,2.64
BAL00000390,CUS000004,PRD0011,2024-06-01,3963.96,0.0,0,83.23,2.69
BAL00000391,CUS000004,PRD0011,2024-07-01,3983.75,0.0,0,22.53,2.74
BAL00000392,CUS000004,PRD0011,2024-08-01,4052.69,0.0,0,71.69,2.76
BAL00000393,CUS000004,PRD0011,2024-09-01,4127.41,0.0,0,77.52,2.8
BAL00000394,CUS000004,PRD0011,2024-10-01,4158.35,0.0,0,33.79,2.85
BAL00000395,CUS000004,PRD0003,2021-01-27,29735.05,0.0,0,-179.36,74.22
BAL00000396,CUS000004,PRD0003,2021-02-01,29576.09,0.0,0,-85.37,73.59
BAL00000397,CUS000004,PRD0003,2021-03-01,31549.77,1799.32,0,247.57,73.2
BAL00000398,CUS000004,PRD0003,2021-04-01,32525.62,0.0,0,1053.93,78.09
BAL00000399,CUS000004,PRD0003,2021-05-01,32423.79,0.0,0,-21.32,80.5
BAL00000400,CUS000004,PRD0003,2021-06-01,33440.42,1439.46,0,-342.58,80.25
BAL00000401,CUS000004,PRD0003,2021-07-01,32373.34,0.0,0,-984.32,82.77
BAL00000402,CUS000004,PRD0003,2021-08-01,31561.89,0.0,0,-731.33,80.12
BAL00000403,CUS000004,PRD0003,2021-09-01,33211.98,1799.32,0,-71.11,78.12
BAL00000404,CUS000004,PRD0003,2021-10-01,33094.53,0.0,0,-35.25,82.2
BAL00000405,CUS000004,PRD0003,2021-11-01,31990.36,0.0,0,-1022.27,81.91
BAL00000406,CUS000004,PRD0003,2021-12-01,34045.43,2159.18,0,-24.93,79.18
BAL00000407,CUS000004,PRD0003,2022-01-01,33925.65,0.0,0,-35.51,84.26
BAL00000408,CUS000004,PRD0003,2022-02-01,34544.33,0.0,0,702.65,83.97
BAL00000409,CUS000004,PRD0003,2022-03-01,37527.41,1799.32,0,1269.25,85.5
BAL00000410,CUS000004,PRD0003,2022-04-01,39302.11,0.0,0,1867.58,92.88
BAL00000411,CUS000004,PRD0003,2022-05-01,38073.36,0.0,0,-1131.49,97.27
BAL00000412,CUS000004,PRD0003,2022-06-01,38734.28,1439.46,0,-684.3,94.23
BAL00000413,CUS000004,PRD0003,2022-07-01,39941.38,0.0,0,1302.97,95.87
BAL00000414,CUS000004,PRD0003,2022-08-01,40492.59,0.0,0,650.06,98.85
BAL00000415,CUS000004,PRD0003,2022-09-01,43547.96,1799.32,0,1356.28,100.22
BAL00000416,CUS000004,PRD0003,2022-10-01,44651.34,0.0,0,1211.16,107.78
BAL00000417,CUS000004,PRD0003,2022-11-01,48322.1,0.0,0,3781.27,110.51
BAL00000418,CUS000004,PRD0003,2022-12-01,51497.98,2159.18,0,1136.3,119.6
BAL00000419,CUS000004,PRD0003,2023-01-01,51656.63,0.0,0,286.1,127.46
BAL00000420,CUS000004,PRD0003,2023-02-01,51276.36,0.0,0,-252.41,127.85
BAL00000421,CUS000004,PRD0003,2023-03-01,52435.22,1799.32,0,-513.55,126.91
BAL00000422,CUS000004,PRD0003,2023-04-01,50711.8,0.0,0,-1593.64,129.78
BAL00000423,CUS000004,PRD0003,2023-05-01,46578.34,0.0,0,-4007.96,125.51
BAL00000424,CUS000004,PRD0003,2023-06-01,46605.48,1439.46,0,-1297.03,115.28
BAL00000425,CUS000004,PRD0003,2023-07-01,46838.4,0.0,0,348.27,115.35
BAL00000426,CUS000004,PRD0003,2023-08-01,46926.84,0.0,0,204.36,115.93
BAL00000427,CUS000004,PRD0003,2023-09-01,48888.16,1799.32,0,278.14,116.14
BAL00000428,CUS000004,PRD0003,2023-10-01,48883.05,0.0,0,115.89,121.0
BAL00000429,CUS000004,PRD0003,2023-11-01,47785.01,0.0,0,-977.06,120.99
BAL00000430,CUS000004,PRD0003,2023-12-01,51008.67,2159.18,0,1182.74,118.27
BAL00000431,CUS000004,PRD0003,2024-01-01,50859.72,0.0,0,-22.7,126.25
BAL00000432,CUS000004,PRD0003,2024-02-01,47921.68,0.0,0,-2812.17,125.88
BAL00000433,CUS000004,PRD0003,2024-03-01,47427.08,1799.32,0,-2175.31,118.61
BAL00000434,CUS000004,PRD0003,2024-04-01,47550.62,0.0,0,240.92,117.38
BAL00000435,CUS000004,PRD0003,2024-05-01,48281.39,0.0,0,848.46,117.69
BAL00000436,CUS000004,PRD0003,2024-06-01,52818.14,1439.46,0,3216.79,119.5
BAL00000437,CUS000004,PRD0003,2024-07-01,52309.08,0.0,0,-378.33,130.72
BAL00000438,CUS000004,PRD0003,2024-08-01,53795.88,0.0,0,1616.26,129.46
BAL00000439,CUS000004,PRD0003,2024-09-01,56785.27,1799.32,0,1323.22,133.14
BAL00000440,CUS000004,PRD0003,2024-10-01,58964.25,0.0,0,2319.52,140.54
BAL00000441,CUS000005,PRD0003,2020-09-02,25151.47,0.0,0,-871.71,64.57
BAL00000442,CUS000005,PRD0003,2020-10-01,25390.29,0.0,0,301.07,62.25
BAL00000443,CUS000005,PRD0003,2020-11-01,25007.67,0.0,0,-319.78,62.84
BAL00000444,CUS000005,PRD0003,2020-12-01,24394.4,0.0,0,-551.38,61.89
BAL00000445,CUS000005,PRD0003,2021-01-01,24327.48,0.0,0,-6.54,60.38
BAL00000446,CUS000005,PRD0003,2021-02-01,24540.76,0.0,0,273.49,60.21
BAL00000447,CUS000005,PRD0003,2021-03-01,24628.87,0.0,0,148.85,60.74
BAL00000448,CUS000005,PRD0003,2021-04-01,25619.95,0.0,0,1052.04,60.96
BAL00000449,CUS000005,PRD0003,2021-05-01,25246.94,0.0,0,-309.6,63.41
BAL00000450,CUS000005,PRD0003,2021-06-01,24972.42,0.0,0,-212.04,62.49
BAL00000451,CUS000005,PRD0003,2021-07-01,24085.57,0.0,0,-825.04,61.81
BAL00000452,CUS000005,PRD0003,2021-08-01,23300.04,0.0,0,-725.91,59.61
BAL00000453,CUS000005,PRD0003,2021-09-01,23325.16,0.0,0,82.78,57.67
BAL00000454,CUS000005,PRD0003,2021-10-01,23087.36,0.0,0,-180.07,57.73
BAL00000455,CUS000005,PRD0003,2021-11-01,22333.35,0.0,0,-696.87,57.14
BAL00000456,CUS000005,PRD0003,2021-12-01,22121.18,0.0,0,-156.89,55.28
BAL00000457,CUS000005,PRD0003,2022-01-01,21930.45,0.0,0,-135.98,54.75
BAL00000458,CUS000005,PRD0003,2022-02-01,22201.86,0.0,0,325.69,54.28
BAL00000459,CUS000005,PRD0003,2022-03-01,23130.34,0.0,0,983.43,54.95
BAL00000460,CUS000005,PRD0003,2022-04-01,24398.87,0.0,0,1325.78,57.25
BAL00000461,CUS000005,PRD0003,2022-05-01,23888.24,0.0,0,-450.24,60.39
BAL00000462,CUS000005,PRD0003,2022-06-01,23458.97,0.0,0,-370.15,59.12
BAL00000463,CUS000005,PRD0003,2022-07-01,24079.52,0.0,0,678.61,58.06
BAL00000464,CUS000005,PRD0003,2022-08-01,24126.66,0.0,0,106.74,59.6
BAL00000465,CUS000005,PRD0003,2022-09-01,24905.92,0.0,0,838.97,59.71
BAL00000466,CUS000005,PRD0003,2022-10-01,25838.11,0.0,0,993.84,61.64
BAL00000467,CUS000005,PRD0003,2022-11-01,28023.86,0.0,0,2249.7,63.95
BAL00000468,CUS000005,PRD0003,2022-12-01,28611.58,0.0,0,657.08,69.36
BAL00000469,CUS000005,PRD0003,2023-01-01,28602.8,0.0,0,62.03,70.81
BAL00000470,CUS000005,PRD0003,2023-02-01,28497.27,0.0,0,-34.74,70.79
BAL00000471,CUS000005,PRD0003,2023-03-01,28228.28,0.0,0,-198.46,70.53
BAL00000472,CUS000005,PRD0003,2023-04-01,27105.82,0.0,0,-1052.59,69.86
BAL00000473,CUS000005,PRD0003,2023-05-01,25213.24,0.0,0,-1825.49,67.09
BAL00000474,CUS000005,PRD0003,2023-06-01,24366.69,0.0,0,-784.14,62.4
BAL00000475,CUS000005,PRD0003,2023-07-01,24332.09,0.0,0,25.71,60.31
BAL00000476,CUS000005,PRD0003,2023-08-01,24212.15,0.0,0,-59.72,60.22
BAL00000477,CUS000005,PRD0003,2023-09-01,24207.6,0.0,0,55.38,59.93
BAL00000478,CUS000005,PRD0003,2023-10-01,24136.59,0.0,0,-11.1,59.91
BAL00000479,CUS000005,PRD0003,2023-11-01,23625.03,0.0,0,-451.82,59.74
BAL00000480,CUS000005,PRD0003,2023-12-01,24374.08,0.0,0,807.52,58.47
BAL00000481,CUS000005,PRD0003,2024-01-01,24383.34,0.0,0,69.59,60.33
BAL00000482,CUS000005,PRD0003,2024-02-01,22875.86,0.0,0,-1447.13,60.35
BAL00000483,CUS000005,PRD0003,2024-03-01,21805.25,0.0,0,-1014.0,56.62
BAL00000484,CUS000005,PRD0003,2024-04-01,21911.4,0.0,0,160.11,53.97
BAL00000485,CUS000005,PRD0003,2024-05-01,22702.06,0.0,0,844.89,54.23
BAL00000486,CUS000005,PRD0003,2024-06-01,24123.38,0.0,0,1477.51,56.19
BAL00000487,CUS000005,PRD0003,2024-07-01,23611.75,0.0,0,-451.92,59.71
BAL00000488,CUS000005,PRD0003,2024-08-01,24218.26,0.0,0,664.95,58.44
BAL00000489,CUS000005,PRD0003,2024-09-01,24508.81,0.0,0,350.49,59.94
BAL00000490,CUS000005,PRD0003,2024-10-01,25298.06,0.0,0,849.91,60.66
BAL00000491,CUS000006,PRD0002,2022-06-24,52391.65,9936.42,0,-659.54,12.07
BAL00000492,CUS000006,PRD0002,2022-07-01,53952.9,0.0,0,1575.03,13.77
BAL00000493,CUS000006,PRD0002,2022-08-01,54248.6,0.0,0,309.76,14.06
BAL00000494,CUS000006,PRD0002,2022-09-01,55719.97,0.0,0,1485.48,14.11
BAL00000495,CUS000006,PRD0002,2022-10-01,57247.43,0.0,0,1541.84,14.38
BAL00000496,CUS000006,PRD0002,2022-11-01,60860.8,0.0,0,3628.04,14.66
BAL00000497,CUS000006,PRD0002,2022-12-01,76281.77,14904.64,0,531.66,15.32
BAL00000498,CUS000006,PRD0002,2023-01-01,76763.96,0.0,0,500.33,18.15
BAL00000499,CUS000006,PRD0002,2023-02-01,75970.09,0.0,0,-775.63,18.24
BAL00000500,CUS000006,PRD0002,2023-03-01,75634.1,0.0,0,-317.89,18.09
BAL00000501,CUS000006,PRD0002,2023-04-01,74137.35,0.0,0,-1478.71,18.03
BAL00000502,CUS000006,PRD0002,2023-05-01,70066.96,0.0,0,-4052.64,17.76
BAL00000503,CUS000006,PRD0002,2023-06-01,78760.37,9936.42,0,-1226.0,17.01
BAL00000504,CUS000006,PRD0002,2023-07-01,80107.09,0.0,0,1365.33,18.61
BAL00000505,CUS000006,PRD0002,2023-08-01,80671.38,0.0,0,583.15,18.85
BAL00000506,CUS000006,PRD0002,2023-09-01,79990.22,0.0,0,-662.21,18.96
BAL00000507,CUS000006,PRD0002,2023-10-01,79889.28,0.0,0,-82.11,18.83
BAL00000508,CUS000006,PRD0002,2023-11-01,78874.54,0.0,0,-995.93,18.81
BAL00000509,CUS000006,PRD0002,2023-12-01,95449.01,14904.64,0,1688.46,18.63
BAL00000510,CUS000006,PRD0002,2024-01-01,95105.22,0.0,0,-322.12,21.67
BAL00000511,CUS000006,PRD0002,2024-02-01,90620.18,0.0,0,-4463.43,21.6
BAL00000512,CUS000006,PRD0002,2024-03-01,87876.56,0.0,0,-2722.85,20.78
BAL00000513,CUS000006,PRD0002,2024-04-01,88225.38,0.0,0,369.1,20.28
BAL00000514,CUS000006,PRD0002,2024-05-01,90438.99,0.0,0,2233.96,20.34
BAL00000515,CUS000006,PRD0002,2024-06-01,105153.67,9936.42,0,4798.99,20.75
BAL00000516,CUS000006,PRD0002,2024-07-01,104081.74,0.0,0,-1048.48,23.44
BAL00000517,CUS000006,PRD0002,2024-08-01,106736.74,0.0,0,2678.24,23.25
BAL00000518,CUS000006,PRD0002,2024-09-01,108150.5,0.0,0,1437.49,23.74
BAL00000519,CUS000006,PRD0002,2024-10-01,110817.18,0.0,0,2690.67,23.99
BAL00000520,CUS000006,PRD0014,2022-06-24,137071.74,26043.47,0,-1944.52,63.11
BAL00000521,CUS000006,PRD0014,2022-07-01,143889.48,0.0,0,6894.27,76.53
BAL00000522,CUS000006,PRD0014,2022-08-01,145916.13,0.0,0,2106.99,80.34
BAL00000523,CUS000006,PRD0014,2022-09-01,150802.57,0.0,0,4967.91,81.47
BAL00000524,CUS000006,PRD0014,2022-10-01,157650.97,0.0,0,6932.59,84.2
BAL00000525,CUS000006,PRD0014,2022-11-01,173684.01,0.0,0,16121.07,88.02
BAL00000526,CUS000006,PRD0014,2022-12-01,217615.03,39065.21,0,4962.78,96.97
BAL00000527,CUS000006,PRD0014,2023-01-01,216755.61,0.0,0,-737.92,121.5
BAL00000528,CUS000006,PRD0014,2023-02-01,217808.38,0.0,0,1173.79,121.02
BAL00000529,CUS000006,PRD0014,2023-03-01,214554.79,0.0,0,-3131.98,121.61
BAL00000530,CUS000006,PRD0014,2023-04-01,206575.31,0.0,0,-7859.69,119.79
BAL00000531,CUS000006,PRD0014,2023-05-01,186128.37,0.0,0,-20331.59,115.34
BAL00000532,CUS000006,PRD0014,2023-06-01,205764.42,26043.47,0,-6303.51,103.92
BAL00000533,CUS000006,PRD0014,2023-07-01,207192.8,0.0,0,1543.27,114.89
BAL00000534,CUS000006,PRD0014,2023-08-01,207535.56,0.0,0,458.44,115.68
BAL00000535,CUS000006,PRD0014,2023-09-01,208656.45,0.0,0,1236.76,115.87
BAL00000536,CUS000006,PRD0014,2023-10-01,204802.26,0.0,0,-3737.69,116.5
BAL00000537,CUS000006,PRD0014,2023-11-01,200232.92,0.0,0,-4455.0,114.35
BAL00000538,CUS000006,PRD0014,2023-12-01,245430.52,39065.21,0,6244.2,111.8
BAL00000539,CUS000006,PRD0014,2024-01-01,245573.86,0.0,0,280.37,137.03
BAL00000540,CUS000006,PRD0014,2024-02-01,228832.95,0.0,0,-16603.8,137.11
BAL00000541,CUS000006,PRD0014,2024-03-01,215385.09,0.0,0,-13320.1,127.77
BAL00000542,CUS000006,PRD0014,2024-04-01,216219.39,0.0,0,954.56,120.26
BAL00000543,CUS000006,PRD0014,2024-05-01,221950.38,0.0,0,5851.71,120.72
BAL00000544,CUS000006,PRD0014,2024-06-01,268097.22,26043.47,0,20227.29,123.92
BAL00000545,CUS000006,PRD0014,2024-07-01,263763.53,0.0,0,-4184.0,149.69
BAL00000546,CUS000006,PRD0014,2024-08-01,272213.16,0.0,0,8596.9,147.27
BAL00000547,CUS000006,PRD0014,2024-09-01,280033.89,0.0,0,7972.71,151.99
BAL00000548,CUS000006,PRD0014,2024-10-01,288785.67,0.0,0,8908.13,156.35
BAL00000549,CUS000006,PRD0003,2022-06-24,46366.27,8799.06,0,-528.66,94.52
BAL00000550,CUS000006,PRD0003,2022-07-01,48018.9,0.0,0,1767.39,114.76
BAL00000551,CUS000006,PRD0003,2022-08-01,47797.44,0.0,0,-102.62,118.85
BAL00000552,CUS000006,PRD0003,2022-09-01,49498.4,0.0,0,1819.26,118.3
BAL00000553,CUS000006,PRD0003,2022-10-01,51275.41,0.0,0,1899.52,122.51
BAL00000554,CUS000006,PRD0003,2022-11-01,55708.34,0.0,0,4559.84,126.91
BAL00000555,CUS000006,PRD0003,2022-12-01,70270.53,13198.6,0,1501.47,137.88
BAL00000556,CUS000006,PRD0003,2023-01-01,69570.46,0.0,0,-526.15,173.92
BAL00000557,CUS000006,PRD0003,2023-02-01,68985.35,0.0,0,-412.92,172.19
BAL00000558,CUS000006,PRD0003,2023-03-01,68189.6,0.0,0,-625.02,170.74
BAL00000559,CUS000006,PRD0003,2023-04-01,65454.61,0.0,0,-2566.21,168.77
BAL00000560,CUS000006,PRD0003,2023-05-01,60234.64,0.0,0,-5057.97,162.0
BAL00000561,CUS000006,PRD0003,2023-06-01,66773.07,8799.06,0,-2111.56,149.08
BAL00000562,CUS000006,PRD0003,2023-07-01,67161.3,0.0,0,553.49,165.26
BAL00000563,CUS000006,PRD0003,2023-08-01,67173.43,0.0,0,178.35,166.22
BAL00000564,CUS000006,PRD0003,2023-09-01,66334.51,0.0,0,-672.66,166.25
BAL00000565,CUS000006,PRD0003,2023-10-01,65786.96,0.0,0,-383.37,164.18
BAL00000566,CUS000006,PRD0003,2023-11-01,64360.5,0.0,0,-1263.64,162.82
BAL00000567,CUS000006,PRD0003,2023-12-01,79304.08,13198.6,0,1904.27,159.29
BAL00000568,CUS000006,PRD0003,2024-01-01,79218.68,0.0,0,110.88,196.28
BAL00000569,CUS000006,PRD0003,2024-02-01,74987.46,0.0,0,-4035.16,196.07
BAL00000570,CUS000006,PRD0003,2024-03-01,71142.01,0.0,0,-3659.85,185.59
BAL00000571,CUS000006,PRD0003,2024-04-01,71800.99,0.0,0,835.06,176.08
BAL00000572,CUS000006,PRD0003,2024-05-01,73455.75,0.0,0,1832.46,177.71
BAL00000573,CUS000006,PRD0003,2024-06-01,85695.83,8799.06,2150.77,5773.58,181.8
BAL00000574,CUS000006,PRD0003,2024-07-01,85018.94,0.0,0,-464.79,212.1
BAL00000575,CUS000006,PRD0003,2024-08-01,87260.2,0.0,0,2451.68,210.42
BAL00000576,CUS000006,PRD0003,2024-09-01,89380.6,0.0,0,2336.36,215.97
BAL00000577,CUS000006,PRD0003,2024-10-01,93111.98,0.0,0,3952.6,221.22
BAL00000578,CUS000007,PRD0015,2023-09-21,104668.77,4060.43,0,-817.77,84.59
BAL00000579,CUS000007,PRD0015,2023-10-01,109075.56,4872.52,0,-378.5,87.22
BAL00000580,CUS000007,PRD0015,2023-11-01,111775.1,4872.52,0,-2082.08,90.9
BAL00000581,CUS000007,PRD0015,2023-12-01,120385.81,4872.52,0,3831.34,93.15
BAL00000582,CUS000007,PRD0015,2024-01-01,124918.18,4060.43,0,572.25,100.32
BAL00000583,CUS000007,PRD0015,2024-02-01,120633.05,4060.43,0,-8241.45,104.1
BAL00000584,CUS000007,PRD0015,2024-03-01,117466.68,4060.43,0,-7126.28,100.53
BAL00000585,CUS000007,PRD0015,2024-04-01,121268.7,4060.43,0,-160.51,97.89
BAL00000586,CUS000007,PRD0015,2024-05-01,129827.52,4060.43,0,4599.45,101.06
BAL00000587,CUS000007,PRD0015,2024-06-01,144466.33,3248.34,0,11498.66,108.19
BAL00000588,CUS000007,PRD0015,2024-07-01,146070.74,3248.34,0,-1523.55,120.39
BAL00000589,CUS000007,PRD0015,2024-08-01,153520.59,3248.34,0,4323.23,121.73
BAL00000590,CUS000007,PRD0015,2024-09-01,162520.89,4060.43,0,5067.81,127.93
BAL00000591,CUS000007,PRD0015,2024-10-01,173321.51,4872.52,0,6063.53,135.43
BAL00000592,CUS000008,PRD0007,2021-02-11,15480.5,0.0,0,-71.3,6.11
BAL00000593,CUS000008,PRD0007,2021-03-01,15687.07,0.0,0,212.67,6.1
BAL00000594,CUS000008,PRD0007,2021-04-01,16187.46,0.0,0,506.52,6.13
BAL00000595,CUS000008,PRD0007,2021-05-01,16076.05,0.0,0,-105.22,6.19
BAL00000596,CUS000008,PRD0007,2021-06-01,15830.94,0.0,0,-238.93,6.18
BAL00000597,CUS000008,PRD0007,2021-07-01,15415.2,0.0,0,-409.6,6.15
BAL00000598,CUS000008,PRD0007,2021-08-01,14867.85,0.0,0,-541.25,6.09
BAL00000599,CUS000008,PRD0007,2021-09-01,14877.93,0.0,0,16.11,6.03
BAL00000600,CUS000008,PRD0007,2021-10-01,14682.78,0.0,0,-189.13,6.03
BAL00000601,CUS000008,PRD0007,2021-11-01,14239.15,0.0,0,-437.63,6.0
BAL00000602,CUS000008,PRD0007,2021-12-01,18221.59,4480.68,512.24,19.95,5.95
BAL00000603,CUS000008,PRD0007,2022-01-01,17653.12,0.0,587.28,25.26,6.44
BAL00000604,CUS000008,PRD0007,2022-02-01,17855.14,0.0,0,208.39,6.37
