enrollment_id,customer_id,product_id,enrollment_date,initial_investment,contribution_frequency,monthly_contribution,advisor_id,channel,status
ENR0001040,CUS000518,PRD0001,2021-04-02,19445.77,Quarterly,5600.38,ADV0033,In-person,Active
ENR0001041,CUS000519,PRD0009,2022-10-25,3154.44,Bi-annual,378.53,ADV0045,Web,Active
ENR0001042,CUS000519,PRD0006,2022-10-25,9827.37,One-time,0,ADV0015,Phone,Active
ENR0001043,CUS000520,PRD0008,2021-01-01,3126.6,Monthly,62.53,ADV0021,Phone,Active
ENR0001044,CUS000521,PRD0013,2022-09-25,4059.02,Monthly,97.42,ADV0034,In-person,Active
ENR0001045,CUS000521,PRD0003,2022-09-25,16003.88,Annual,4609.12,ADV0050,Mobile App,Active
ENR0001046,CUS000522,PRD0006,2024-06-08,9238.86,Monthly,184.78,ADV0031,Web,Active
ENR0001047,CUS000523,PRD0006,2022-12-03,16206.53,One-time,0,ADV0010,In-person,Active
ENR0001048,CUS000523,PRD0014,2022-12-03,89081.86,Bi-annual,14965.75,ADV0039,Phone,Active
ENR0001049,CUS000524,PRD0015,2022-02-14,47927.62,Monthly,1150.26,ADV0019,Phone,Active
ENR0001050,CUS000525,PRD0013,2021-12-23,6241.13,Annual,2995.74,ADV0028,Phone,Active
ENR0001051,CUS000525,PRD0009,2021-12-23,5192.71,Quarterly,623.12,ADV0010,Web,Active
ENR0001052,CUS000525,PRD0005,2021-12-23,82581.75,Annual,39639.24,ADV0006,Phone,Active
ENR0001053,CUS000526,PRD0011,2020-10-11,3110.53,One-time,0,ADV0029,Phone,Active
ENR0001054,CUS000526,PRD0007,2020-10-11,19369.03,Annual,5578.28,ADV0018,In-person,Active
ENR0001055,CUS000527,PRD0003,2020-11-18,16928.04,Monthly,236.99,ADV0008,Mobile App,Active
ENR0001056,CUS000527,PRD0010,2020-11-18,15525.75,Bi-annual,1304.16,ADV0010,Mobile App,Active
ENR0001057,CUS000528,PRD0001,2022-09-13,8231.64,Annual,3160.95,ADV0012,Phone,Active
ENR0001058,CUS000528,PRD0011,2022-09-13,6574.48,Bi-annual,1262.3,ADV0037,Phone,Active
ENR0001059,CUS000528,PRD0007,2022-09-13,37665.19,Monthly,1205.29,ADV0047,Phone,Active
ENR0001060,CUS000529,PRD0002,2020-03-29,14248.89,Monthly,199.48,ADV0034,Web,Active
ENR0001061,CUS000529,PRD0015,2020-03-29,32755.78,Bi-annual,2751.49,ADV0023,In-person,Active
ENR0001062,CUS000530,PRD0013,2020-10-27,3731.14,One-time,0,ADV0004,In-person,Active
ENR0001063,CUS000530,PRD0002,2020-10-27,21182.33,One-time,0,ADV0006,In-person,Active
ENR0001064,CUS000531,PRD0002,2024-01-30,44069.1,Bi-annual,8461.27,ADV0015,Phone,Active
ENR0001065,CUS000532,PRD0011,2020-12-15,3685.79,Quarterly,176.92,ADV0031,Web,Active
ENR0001066,CUS000533,PRD0003,2022-11-12,29316.32,Quarterly,1407.18,ADV0033,In-person,Active
ENR0001067,CUS000534,PRD0001,2022-02-28,4413.84,Annual,1059.32,ADV0002,In-person,Active
ENR0001068,CUS000534,PRD0009,2022-02-28,3100.06,Monthly,62.0,ADV0013,Phone,Active
ENR0001069,CUS000535,PRD0010,2023-05-25,14914.65,Bi-annual,1431.81,ADV0045,Mobile App,Active
ENR0001070,CUS000536,PRD0007,2023-09-12,12127.78,One-time,0,ADV0001,In-person,Active
ENR0001071,CUS000537,PRD0009,2020-03-29,6043.52,Quarterly,870.27,ADV0013,In-person,Active
ENR0001072,CUS000537,PRD0006,2020-03-29,13344.86,Bi-annual,3843.32,ADV0017,In-person,Active
ENR0001073,CUS000538,PRD0001,2024-07-05,8016.84,One-time,0,ADV0050,Phone,Active
ENR0001074,CUS000538,PRD0008,2024-07-05,4450.77,Annual,2563.65,ADV0007,Phone,Active
ENR0001075,CUS000539,PRD0013,2024-04-17,3925.52,Bi-annual,471.06,ADV0045,In-person,Active
ENR0001076,CUS000540,PRD0008,2020-01-12,6591.32,Quarterly,949.15,ADV0037,In-person,Active
ENR0001077,CUS000540,PRD0001,2020-01-12,6084.03,Monthly,292.03,ADV0020,Web,Active
ENR0001078,CUS000541,PRD0004,2021-02-24,9733.98,Annual,5606.77,ADV0047,In-person,Active
ENR0001079,CUS000541,PRD0008,2021-02-24,6407.25,Quarterly,922.64,ADV0032,In-person,Active
ENR0001080,CUS000542,PRD0002,2021-06-03,20204.63,Monthly,484.91,ADV0002,Phone,Active
ENR0001081,CUS000543,PRD0015,2022-03-24,78206.79,Annual,30031.41,ADV0047,Phone,Active
ENR0001082,CUS000543,PRD0001,2022-03-24,5486.16,Bi-annual,1053.34,ADV0014,In-person,Active
ENR0001083,CUS000544,PRD0002,2023-02-10,17718.59,Monthly,425.25,ADV0020,Phone,Active
ENR0001084,CUS000544,PRD0005,2023-02-10,32551.25,Bi-annual,4687.38,ADV0030,Phone,Active
ENR0001085,CUS000545,PRD0015,2023-09-12,49101.29,Monthly,785.62,ADV0031,Web,Active
ENR0001086,CUS000546,PRD0012,2024-05-28,6174.01,One-time,0,ADV0045,In-person,Active
ENR0001087,CUS000547,PRD0012,2020-01-11,15632.31,Monthly,500.23,ADV0047,Phone,Active
ENR0001088,CUS000548,PRD0007,2021-03-30,16780.19,Monthly,234.92,ADV0003,In-person,Active
ENR0001089,CUS000549,PRD0003,2023-05-08,23651.41,Monthly,378.42,ADV0043,Mobile App,Active
ENR0001090,CUS000549,PRD0001,2023-05-08,4274.75,Annual,820.75,ADV0013,Phone,Active
ENR0001091,CUS000550,PRD0014,2023-09-07,173758.7,Monthly,16680.83,ADV0014,Mobile App,Active
ENR0001092,CUS000550,PRD0004,2023-09-07,15589.44,Annual,17959.04,ADV0042,Phone,Active
ENR0001093,CUS000550,PRD0015,2023-09-07,154382.05,Monthly,14820.68,ADV0007,In-person,Active
ENR0001094,CUS000550,PRD0012,2023-09-07,30891.81,Bi-annual,17793.69,ADV0014,Phone,Active
ENR0001095,CUS000551,PRD0012,2023-10-12,6733.94,Quarterly,323.23,ADV0038,In-person,Active
ENR0001096,CUS000551,PRD0011,2023-10-12,3967.03,Bi-annual,380.83,ADV0010,In-person,Active
ENR0001097,CUS000552,PRD0009,2021-12-24,7845.55,Monthly,376.59,ADV0039,Web,Active
ENR0001098,CUS000552,PRD0007,2021-12-24,26656.08,Bi-annual,7676.95,ADV0042,Phone,Active
ENR0001099,CUS000552,PRD0006,2021-12-24,18897.41,Bi-annual,5442.45,ADV0033,Phone,Active
ENR0001100,CUS000553,PRD0009,2023-01-30,3664.03,Quarterly,175.87,ADV0037,Web,Active
ENR0001101,CUS000553,PRD0011,2023-01-30,3649.37,Annual,700.68,ADV0006,Phone,Active
ENR0001102,CUS000554,PRD0009,2021-02-02,2207.63,Monthly,44.15,ADV0017,Phone,Active
ENR0001103,CUS000555,PRD0011,2023-02-18,3419.51,Bi-annual,410.34,ADV0032,Mobile App,Active
ENR0001104,CUS000556,PRD0009,2022-02-11,3638.72,Quarterly,261.99,ADV0037,In-person,Active
ENR0001105,CUS000556,PRD0011,2022-02-11,3375.6,Monthly,81.01,ADV0015,In-person,Active
ENR0001106,CUS000557,PRD0014,2023-04-16,142599.74,Monthly,9126.38,ADV0025,In-person,Active
ENR0001107,CUS000557,PRD0012,2023-04-16,22887.11,Monthly,1464.78,ADV0020,In-person,Active
ENR0001108,CUS000557,PRD0013,2023-04-16,13028.58,Quarterly,2501.49,ADV0025,Phone,Active
ENR0001109,CUS000558,PRD0001,2021-04-15,5155.49,Monthly,164.98,ADV0014,Phone,Active
ENR0001110,CUS000559,PRD0005,2020-07-09,36314.98,Monthly,871.56,ADV0028,In-person,Active
ENR0001111,CUS000560,PRD0012,2021-03-23,26004.31,Annual,29956.96,ADV0033,Mobile App,Active
ENR0001112,CUS000560,PRD0010,2021-03-23,64770.31,Annual,74615.4,ADV0014,Phone,Active
ENR0001113,CUS000561,PRD0001,2021-05-10,12557.82,Annual,12055.51,ADV0035,Phone,Active
ENR0001114,CUS000561,PRD0008,2021-05-10,11381.61,One-time,0,ADV0007,In-person,Active
ENR0001115,CUS000561,PRD0006,2021-05-10,39892.77,Annual,38297.06,ADV0012,Phone,Active
ENR0001116,CUS000561,PRD0013,2021-05-10,14748.72,One-time,0,ADV0048,Web,Active
ENR0001117,CUS000561,PRD0015,2021-05-10,174562.34,Bi-annual,83789.92,ADV0042,In-person,Active
ENR0001118,CUS000562,PRD0006,2020-08-06,6549.07,Annual,1100.24,ADV0014,Phone,Active
ENR0001119,CUS000563,PRD0011,2023-01-13,29803.47,Monthly,3814.84,ADV0020,Phone,Active
ENR0001120,CUS000563,PRD0003,2023-01-13,175581.6,One-time,0,ADV0042,Phone,Active
ENR0001121,CUS000563,PRD0010,2023-01-13,100256.34,Monthly,12832.81,ADV0033,Phone,Active
ENR0001122,CUS000564,PRD0005,2023-03-22,160112.03,Annual,122966.04,ADV0048,Phone,Active
ENR0001123,CUS000564,PRD0014,2023-03-22,143894.77,Annual,110511.18,ADV0042,Web,Active
ENR0001124,CUS000564,PRD0003,2023-03-22,106347.76,Monthly,6806.26,ADV0020,Mobile App,Active
ENR0001125,CUS000564,PRD0001,2023-03-22,18655.66,One-time,0,ADV0021,In-person,Active
ENR0001126,CUS000564,PRD0015,2023-03-22,217010.22,Monthly,13888.65,ADV0048,Web,Active
ENR0001127,CUS000565,PRD0008,2023-03-27,2992.29,Annual,861.78,ADV0002,In-person,Active
ENR0001128,CUS000566,PRD0009,2023-11-06,5894.63,Bi-annual,1697.65,ADV0028,In-person,Active
ENR0001129,CUS000566,PRD0002,2023-11-06,26673.46,Monthly,1280.33,ADV0017,In-person,Active
ENR0001130,CUS000566,PRD0007,2023-11-06,29492.51,One-time,0,ADV0016,Phone,Active
ENR0001131,CUS000567,PRD0001,2020-01-25,5809.98,One-time,0,ADV0012,In-person,Active
ENR0001132,CUS000568,PRD0009,2021-06-22,2955.76,Quarterly,124.14,ADV0038,Phone,Active
ENR0001133,CUS000568,PRD0005,2021-06-22,30806.21,Quarterly,1293.86,ADV0020,Mobile App,Active
ENR0001134,CUS000569,PRD0006,2022-05-08,10599.94,Monthly,424.0,ADV0008,In-person,Active
ENR0001135,CUS000570,PRD0009,2023-03-25,7521.54,Quarterly,902.58,ADV0021,In-person,Active
ENR0001136,CUS000570,PRD0001,2023-03-25,9006.13,Quarterly,1080.74,ADV0043,In-person,Active
ENR0001137,CUS000570,PRD0005,2023-03-25,60706.12,Quarterly,7284.73,ADV0025,Phone,Active
ENR0001138,CUS000571,PRD0011,2022-02-19,2253.91,One-time,0,ADV0010,Phone,Active
ENR0001139,CUS000572,PRD0009,2022-10-20,3132.31,Quarterly,131.56,ADV0041,In-person,Active
ENR0001140,CUS000572,PRD0002,2022-10-20,24220.11,Bi-annual,2034.49,ADV0027,Mobile App,Active
ENR0001141,CUS000573,PRD0014,2021-09-06,39614.63,Annual,7606.01,ADV0002,In-person,Active
ENR0001142,CUS000574,PRD0008,2024-07-24,3672.74,Quarterly,154.26,ADV0048,In-person,Active
ENR0001143,CUS000574,PRD0010,2024-07-24,16148.96,One-time,0,ADV0027,Web,Active
ENR0001144,CUS000575,PRD0010,2022-01-07,15212.58,Annual,3651.02,ADV0050,Web,Active
ENR0001145,CUS000576,PRD0002,2023-10-23,136952.11,Annual,262948.06,ADV0006,Mobile App,Active
ENR0001146,CUS000576,PRD0009,2023-10-23,20855.95,One-time,0,ADV0020,Mobile App,Active
ENR0001147,CUS000576,PRD0015,2023-10-23,445290.94,Annual,854958.6,ADV0020,Web,Active
ENR0001148,CUS000576,PRD0012,2023-10-23,58773.12,Monthly,9403.7,ADV0033,Mobile App,Active
ENR0001149,CUS000576,PRD0003,2023-10-23,183928.69,One-time,0,ADV0033,Mobile App,Active
ENR0001150,CUS000576,PRD0001,2023-10-23,38683.22,Bi-annual,37135.89,ADV0020,In-person,Active
ENR0001151,CUS000577,PRD0015,2021-08-05,46980.45,Bi-annual,4510.12,ADV0020,In-person,Active
ENR0001152,CUS000577,PRD0004,2021-08-05,3794.18,Annual,728.48,ADV0018,In-person,Active
ENR0001153,CUS000578,PRD0011,2022-08-07,6452.21,Quarterly,929.12,ADV0050,Phone,Active
ENR0001154,CUS000578,PRD0004,2022-08-07,8435.52,Bi-annual,2429.43,ADV0046,In-person,Active
ENR0001155,CUS000578,PRD0013,2022-08-07,6022.32,Annual,3468.86,ADV0038,Phone,Active
ENR0001156,CUS000579,PRD0011,2020-05-26,2411.47,Bi-annual,231.5,ADV0012,In-person,Active
ENR0001157,CUS000579,PRD0004,2020-05-26,3437.5,Annual,660.0,ADV0031,In-person,Active
ENR0001158,CUS000580,PRD0006,2023-05-24,16059.84,Bi-annual,3083.49,ADV0008,In-person,Active
ENR0001159,CUS000580,PRD0003,2023-05-24,30098.01,Quarterly,2889.41,ADV0017,In-person,Active
ENR0001160,CUS000580,PRD0005,2023-05-24,96737.55,One-time,0,ADV0038,In-person,Active
ENR0001161,CUS000581,PRD0005,2021-01-11,162811.27,Annual,156298.82,ADV0007,Mobile App,Active
ENR0001162,CUS000581,PRD0001,2021-01-11,13868.85,Monthly,1109.51,ADV0006,Mobile App,Active
ENR0001163,CUS000581,PRD0007,2021-01-11,70404.98,Monthly,5632.4,ADV0012,In-person,Active
ENR0001164,CUS000582,PRD0009,2022-03-24,3070.45,Quarterly,184.23,ADV0007,In-person,Active
ENR0001165,CUS000583,PRD0001,2020-06-19,4728.28,One-time,0,ADV0004,Mobile App,Active
ENR0001166,CUS000584,PRD0005,2024-02-19,31017.01,Quarterly,2233.22,ADV0040,In-person,Active
ENR0001167,CUS000584,PRD0007,2024-02-19,19278.52,Bi-annual,2776.11,ADV0016,Mobile App,Active
ENR0001168,CUS000585,PRD0003,2021-12-31,72188.47,One-time,0,ADV0012,Phone,Active
ENR0001169,CUS000585,PRD0013,2021-12-31,15712.4,One-time,0,ADV0020,Phone,Active
ENR0001170,CUS000585,PRD0007,2021-12-31,43827.35,Annual,29451.98,ADV0042,Web,Active
ENR0001171,CUS000586,PRD0015,2023-11-29,36610.25,Monthly,512.54,ADV0001,Mobile App,Active
ENR0001172,CUS000587,PRD0010,2023-08-02,15997.16,Annual,4607.18,ADV0029,Web,Active
ENR0001173,CUS000587,PRD0014,2023-08-02,55418.47,Annual,15960.52,ADV0046,Phone,Active
ENR0001174,CUS000588,PRD0014,2022-01-19,52520.83,Monthly,1260.5,ADV0035,Phone,Active
ENR0001175,CUS000588,PRD0010,2022-01-19,18818.06,Annual,5419.6,ADV0028,In-person,Active
ENR0001176,CUS000589,PRD0001,2022-08-18,3768.9,Annual,904.54,ADV0029,In-person,Active
ENR0001177,CUS000589,PRD0008,2022-08-18,2289.03,Monthly,45.78,ADV0039,In-person,Active
ENR0001178,CUS000590,PRD0013,2024-06-22,3510.02,Quarterly,252.72,ADV0021,Mobile App,Active
ENR0001179,CUS000591,PRD0012,2022-06-14,6453.39,Quarterly,464.64,ADV0025,In-person,Active
ENR0001180,CUS000592,PRD0011,2020-06-11,3870.53,Quarterly,278.68,ADV0042,In-person,Active
ENR0001181,CUS000593,PRD0007,2024-03-01,15716.57,Bi-annual,2263.19,ADV0025,Mobile App,Active
ENR0001182,CUS000594,PRD0015,2023-07-28,32683.83,Bi-annual,3922.06,ADV0023,Mobile App,Active
ENR0001183,CUS000594,PRD0007,2023-07-28,19115.99,Bi-annual,2293.92,ADV0031,Web,Active
ENR0001184,CUS000595,PRD0014,2020-11-07,31088.8,Annual,8953.57,ADV0024,Web,Active
ENR0001185,CUS000596,PRD0012,2022-06-16,19158.5,Monthly,536.44,ADV0040,Phone,Active
ENR0001186,CUS000597,PRD0002,2021-09-30,48300.25,Annual,23184.12,ADV0010,Mobile App,Active
ENR0001187,CUS000597,PRD0009,2021-09-30,5114.05,Quarterly,613.69,ADV0015,Phone,Active
ENR0001188,CUS000598,PRD0004,2020-10-26,4679.53,One-time,0,ADV0004,Phone,Active
ENR0001189,CUS000599,PRD0009,2021-05-27,7768.06,Quarterly,652.52,ADV0016,Web,Active
ENR0001190,CUS000599,PRD0008,2021-05-27,6410.54,Monthly,179.5,ADV0005,In-person,Active
ENR0001191,CUS000600,PRD0009,2020-03-09,2248.27,Annual,539.59,ADV0036,Phone,Active
ENR0001192,CUS000601,PRD0009,2023-10-27,21207.65,Quarterly,12215.6,ADV0006,Phone,Active
ENR0001193,CUS000601,PRD0003,2023-10-27,180109.57,Monthly,34581.04,ADV0042,Web,Active
ENR0001194,CUS000601,PRD0004,2023-10-27,29381.34,Quarterly,16923.65,ADV0048,In-person,Active
ENR0001195,CUS000601,PRD0001,2023-10-27,31477.29,Bi-annual,36261.84,ADV0042,Web,Active
ENR0001196,CUS000602,PRD0012,2023-01-30,6241.07,One-time,0,ADV0049,Mobile App,Active
ENR0001197,CUS000603,PRD0001,2023-09-27,3218.01,One-time,0,ADV0032,In-person,Active
ENR0001198,CUS000604,PRD0015,2021-07-19,43998.61,One-time,0,ADV0023,In-person,Active
ENR0001199,CUS000604,PRD0009,2021-07-19,3503.26,One-time,0,ADV0027,Mobile App,Active
ENR0001200,CUS000605,PRD0013,2020-11-13,2591.04,Monthly,41.46,ADV0039,In-person,Active
ENR0001201,CUS000606,PRD0010,2024-04-04,38083.3,Annual,14623.99,ADV0025,Phone,Active
ENR0001202,CUS000607,PRD0008,2021-04-21,3500.62,Quarterly,147.03,ADV0028,Phone,Active
ENR0001203,CUS000607,PRD0004,2021-04-21,3624.85,One-time,0,ADV0049,In-person,Active
ENR0001204,CUS000608,PRD0004,2020-02-13,5081.89,Quarterly,487.86,ADV0029,In-person,Active
ENR0001205,CUS000608,PRD0003,2020-09-02,43990.47,Annual,16892.34,ADV0024,In-person,Active
ENR0001206,CUS000609,PRD0007,2023-02-18,19596.18,Quarterly,1410.93,ADV0010,Phone,Active
ENR0001207,CUS000610,PRD0006,2022-08-17,6752.78,Annual,1944.8,ADV0042,Phone,Active
ENR0001208,CUS000610,PRD0001,2022-08-17,3995.59,Bi-annual,575.37,ADV0033,Phone,Active
ENR0001209,CUS000611,PRD0002,2024-08-05,16643.15,Bi-annual,1997.18,ADV0033,Web,Active
ENR0001210,CUS000611,PRD0006,2024-08-05,5729.7,One-time,0,ADV0018,Web,Active
ENR0001211,CUS000612,PRD0009,2020-02-08,5793.43,Bi-annual,1112.34,ADV0040,In-person,Active
ENR0001212,CUS000612,PRD0006,2020-02-08,12849.27,Monthly,411.18,ADV0034,In-person,Active
ENR0001213,CUS000612,PRD0001,2020-02-08,8792.46,Annual,3376.31,ADV0049,Phone,Active
ENR0001214,CUS000613,PRD0015,2023-01-08,109482.78,Bi-annual,21020.69,ADV0043,In-person,Active
ENR0001215,CUS000614,PRD0003,2021-10-22,26431.63,Quarterly,1268.72,ADV0006,In-person,Active
ENR0001216,CUS000615,PRD0004,2020-09-22,2610.03,Monthly,36.54,ADV0009,Web,Active
ENR0001217,CUS000615,PRD0001,2020-09-22,3543.97,Quarterly,148.85,ADV0028,In-person,Active
ENR0001218,CUS000616,PRD0001,2023-08-07,9955.13,Quarterly,836.23,ADV0003,Mobile App,Active
ENR0001219,CUS000617,PRD0004,2021-03-28,7341.53,Quarterly,616.69,ADV0044,Phone,Active
ENR0001220,CUS000618,PRD0013,2023-08-01,4042.0,Bi-annual,582.05,ADV0031,In-person,Active
ENR0001221,CUS000618,PRD0006,2023-08-01,7885.22,One-time,0,ADV0048,Mobile App,Active
ENR0001222,CUS000619,PRD0011,2021-06-28,3363.91,One-time,0,ADV0034,Phone,Active
ENR0001223,CUS000620,PRD0014,2021-04-18,30666.76,Annual,5152.01,ADV0018,Mobile App,Active
ENR0001224,CUS000621,PRD0012,2023-02-17,5256.43,One-time,0,ADV0020,In-person,Active
ENR0001225,CUS000621,PRD0007,2023-02-17,11064.97,Quarterly,663.9,ADV0036,Web,Active
ENR0001226,CUS000622,PRD0008,2022-05-24,13579.05,One-time,0,ADV0033,In-person,Active
ENR0001227,CUS000622,PRD0003,2022-05-24,85157.49,Bi-annual,32700.48,ADV0020,Web,Active
ENR0001228,CUS000622,PRD0002,2022-05-24,81152.91,Monthly,5193.79,ADV0033,Phone,Active
ENR0001229,CUS000623,PRD0007,2022-12-29,158268.69,Bi-annual,121550.35,ADV0006,Web,Active
ENR0001230,CUS000623,PRD0014,2022-12-29,356764.79,Annual,547990.72,ADV0042,In-person,Active
ENR0001231,CUS000623,PRD0015,2022-12-29,343225.35,Quarterly,131798.54,ADV0006,Phone,Active
ENR0001232,CUS000623,PRD0003,2022-12-29,160333.35,One-time,0,ADV0006,Phone,Active
ENR0001233,CUS000623,PRD0013,2022-12-29,22013.2,Monthly,2817.69,ADV0033,Mobile App,Active
ENR0001234,CUS000623,PRD0008,2022-12-29,23882.38,Monthly,3056.94,ADV0033,Phone,Active
ENR0001235,CUS000624,PRD0008,2023-07-20,2355.15,Quarterly,169.57,ADV0019,In-person,Active
ENR0001236,CUS000625,PRD0011,2023-01-31,9321.77,Bi-annual,4474.45,ADV0033,Web,Active
ENR0001237,CUS000625,PRD0010,2023-01-31,79527.39,One-time,0,ADV0012,Phone,Active
ENR0001238,CUS000625,PRD0002,2023-01-31,89477.13,Annual,85898.05,ADV0021,Mobile App,Active
ENR0001239,CUS000625,PRD0001,2023-01-31,16154.35,One-time,0,ADV0048,In-person,Active
ENR0001240,CUS000626,PRD0002,2021-08-05,18279.21,Bi-annual,1754.8,ADV0011,Phone,Active
ENR0001241,CUS000627,PRD0010,2021-10-06,16890.32,Monthly,337.81,ADV0026,Phone,Active
ENR0001242,CUS000627,PRD0004,2021-10-06,4237.27,Annual,1016.95,ADV0023,In-person,Active
ENR0001243,CUS000628,PRD0011,2022-07-31,3629.28,Annual,609.72,ADV0016,In-person,Active
ENR0001244,CUS000628,PRD0012,2022-07-31,8331.28,Quarterly,349.91,ADV0016,Web,Active
ENR0001245,CUS000629,PRD0002,2021-09-07,13234.35,Monthly,317.62,ADV0010,Mobile App,Active
ENR0001246,CUS000630,PRD0003,2020-12-20,25841.55,Bi-annual,2480.79,ADV0050,In-person,Active
ENR0001247,CUS000631,PRD0012,2024-07-13,7407.98,Annual,1244.54,ADV0008,In-person,Active
ENR0001248,CUS000632,PRD0015,2020-09-03,124060.34,Quarterly,29774.48,ADV0035,Web,Active
ENR0001249,CUS000632,PRD0008,2020-09-03,8391.3,Bi-annual,4027.82,ADV0035,Mobile App,Active
ENR0001250,CUS000632,PRD0011,2020-09-03,11708.03,Annual,11239.71,ADV0033,In-person,Active
ENR0001251,CUS000633,PRD0011,2022-12-09,3916.13,One-time,0,ADV0045,Web,Active
ENR0001252,CUS000633,PRD0006,2022-12-09,9771.45,Annual,1641.6,ADV0006,Mobile App,Active
ENR0001253,CUS000634,PRD0001,2023-10-11,9421.1,Quarterly,791.37,ADV0033,Mobile App,Active
ENR0001254,CUS000635,PRD0012,2021-08-16,11805.13,Monthly,566.65,ADV0050,Mobile App,Active
ENR0001255,CUS000636,PRD0013,2021-06-21,3432.56,Monthly,68.65,ADV0007,Phone,Active
ENR0001256,CUS000636,PRD0010,2021-06-21,12110.62,Bi-annual,1453.27,ADV0044,In-person,Active
ENR0001257,CUS000637,PRD0015,2021-02-09,59808.93,One-time,0,ADV0040,Web,Active
ENR0001258,CUS000637,PRD0009,2021-02-09,2909.91,One-time,0,ADV0036,Mobile App,Active
ENR0001259,CUS000638,PRD0005,2021-06-29,66630.27,Annual,38379.04,ADV0038,Phone,Active
ENR0001260,CUS000639,PRD0014,2021-12-14,57871.45,One-time,0,ADV0037,Mobile App,Active
ENR0001261,CUS000639,PRD0007,2021-12-14,18348.02,Quarterly,1100.88,ADV0029,Web,Active
ENR0001262,CUS000640,PRD0011,2021-12-17,7617.52,Bi-annual,1279.74,ADV0026,Web,Active
ENR0001263,CUS000641,PRD0004,2021-04-23,4880.02,Annual,936.96,ADV0016,In-person,Active
ENR0001264,CUS000642,PRD0002,2023-06-25,90164.19,One-time,0,ADV0025,Phone,Active
ENR0001265,CUS000642,PRD0013,2023-06-25,15017.52,Bi-annual,7208.41,ADV0007,In-person,Active
ENR0001266,CUS000643,PRD0009,2022-08-22,3322.58,Bi-annual,398.71,ADV0050,Web,Active
ENR0001267,CUS000644,PRD0009,2023-06-29,5314.35,One-time,0,ADV0042,Mobile App,Active
ENR0001268,CUS000644,PRD0012,2023-06-29,10796.77,Quarterly,1295.61,ADV0031,Web,Active
ENR0001269,CUS000645,PRD0003,2020-09-02,19384.75,Bi-annual,2326.17,ADV0027,Mobile App,Active
ENR0001270,CUS000645,PRD0011,2020-05-03,2408.19,Quarterly,144.49,ADV0024,Mobile App,Active
ENR0001271,CUS000646,PRD0009,2020-01-18,3097.36,Monthly,74.34,ADV0005,Phone,Active
ENR0001272,CUS000646,PRD0012,2020-01-18,9265.15,Monthly,222.36,ADV0016,Mobile App,Active
ENR0001273,CUS000647,PRD0002,2023-08-22,22061.25,Bi-annual,2647.35,ADV0008,In-person,Active
ENR0001274,CUS000648,PRD0008,2022-12-24,3336.0,Bi-annual,320.26,ADV0006,Phone,Active
ENR0001275,CUS000649,PRD0003,2022-12-20,27099.03,One-time,0,ADV0017,Phone,Active
ENR0001276,CUS000649,PRD0007,2022-12-20,19921.23,Quarterly,836.69,ADV0010,Web,Active
ENR0001277,CUS000650,PRD0015,2021-12-28,97894.22,Monthly,4698.92,ADV0022,In-person,Active
ENR0001278,CUS000650,PRD0013,2021-12-28,5517.85,One-time,0,ADV0050,Phone,Active
ENR0001279,CUS000651,PRD0004,2024-07-26,35469.27,Monthly,4540.07,ADV0033,Mobile App,Active
ENR0001280,CUS000651,PRD0010,2024-07-26,124596.62,Annual,191380.41,ADV0042,In-person,Active
ENR0001281,CUS000651,PRD0011,2024-07-26,19185.81,Monthly,2455.78,ADV0012,Phone,Active
ENR0001282,CUS000651,PRD0008,2024-07-26,25135.03,Monthly,3217.28,ADV0033,In-person,Active
ENR0001283,CUS000652,PRD0012,2023-09-07,5037.19,Bi-annual,725.36,ADV0030,Web,Active
ENR0001284,CUS000652,PRD0014,2023-09-07,47839.45,One-time,0,ADV0050,Web,Active
ENR0001285,CUS000653,PRD0008,2023-03-19,3992.27,Bi-annual,574.89,ADV0008,Phone,Active
ENR0001286,CUS000653,PRD0009,2023-03-19,3572.29,Bi-annual,514.41,ADV0016,Mobile App,Active
ENR0001287,CUS000654,PRD0001,2020-10-10,2766.44,Bi-annual,331.97,ADV0043,Phone,Active
ENR0001288,CUS000654,PRD0014,2020-10-10,50877.2,Annual,12210.53,ADV0010,In-person,Active
ENR0001289,CUS000655,PRD0009,2024-04-26,2727.57,Annual,654.62,ADV0020,In-person,Active
ENR0001290,CUS000656,PRD0001,2020-10-25,9906.27,Bi-annual,1664.25,ADV0012,Phone,Active
ENR0001291,CUS000657,PRD0006,2024-08-09,21903.15,Bi-annual,12616.21,ADV0033,Web,Active
ENR0001292,CUS000657,PRD0002,2024-08-09,59130.95,Quarterly,17029.71,ADV0007,Phone,Active
ENR0001293,CUS000658,PRD0005,2021-01-13,32787.21,One-time,0,ADV0049,Phone,Active
ENR0001294,CUS000659,PRD0009,2021-04-17,6184.26,One-time,0,ADV0043,In-person,Active
ENR0001295,CUS000659,PRD0010,2021-04-17,35046.04,Monthly,1682.21,ADV0020,In-person,Active
ENR0001296,CUS000659,PRD0012,2021-04-17,10929.67,Bi-annual,3147.75,ADV0018,Phone,Active
ENR0001297,CUS000660,PRD0002,2022-02-04,24362.3,One-time,0,ADV0001,Mobile App,Active
ENR0001298,CUS000661,PRD0008,2022-04-16,7238.0,Annual,3474.24,ADV0035,Web,Active
ENR0001299,CUS000662,PRD0002,2020-05-15,16675.79,Quarterly,800.44,ADV0042,Phone,Active
